customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00611,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,44.81,1237.74,Yes
CUST-00612,Female,0,No,Yes,62,Yes,No,DSL,No,No,No,Two year,No,Bank transfer,67.78,4227.52,No
CUST-00613,Female,0,No,No,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Credit card,39.76,594.2,No
CUST-00614,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Two year,Yes,Electronic check,50.82,865.14,No
CUST-00615,Male,1,No,No,69,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,96.12,6616.09,Yes
CUST-00616,Male,0,No,No,46,Yes,No,DSL,No internet service,No,No internet service,Month-to-month,No,Bank transfer,38.12,1718.02,No
CUST-00617,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No internet service,No,Two year,No,Credit card,87.0,6079.09,No
CUST-00618,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,31.22,1474.9,Yes
CUST-00619,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Credit card,37.44,2736.56,No
CUST-00620,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Credit card,20.36,420.8,Yes
CUST-00621,Female,0,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,No internet service,One year,Yes,Mailed check,82.31,2963.06,No
CUST-00622,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,No internet service,One year,Yes,Credit card,119.01,71.36,No
CUST-00623,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,One year,No,Electronic check,84.96,5332.57,Yes
CUST-00624,Male,0,No,No,35,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,No,Credit card,112.18,3886.96,Yes
CUST-00625,Female,0,No,No,4,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.69,301.82,Yes
CUST-00626,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer,87.39,5525.11,No
CUST-00627,Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,112.4,689.28,Yes
CUST-00628,Male,1,No,Yes,69,No,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card,26.79,1825.98,Yes
CUST-00629,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,One year,No,Electronic check,78.94,1699.69,No
CUST-00630,Male,0,Yes,No,45,No,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card,76.7,3460.35,Yes
CUST-00631,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,21.38,843.54,No
CUST-00632,Male,1,No,Yes,60,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,No,Electronic check,33.93,2067.36,Yes
CUST-00633,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card,74.34,3302.22,No
CUST-00634,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Mailed check,68.76,1827.48,No
CUST-00635,Female,0,Yes,No,34,Yes,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,53.07,1813.34,No
CUST-00636,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No internet service,Yes,Two year,No,Mailed check,89.17,11.04,No
CUST-00637,Male,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,No,One year,Yes,Mailed check,54.74,1529.4,No
CUST-00638,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,96.42,799.35,Yes
CUST-00639,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No internet service,No internet service,Two year,Yes,Credit card,100.54,788.88,Yes
CUST-00640,Female,0,No,No,21,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,83.75,1709.87,Yes
CUST-00641,Female,1,No,No,62,Yes,Yes,DSL,No,No,No,Two year,No,Credit card,46.46,2864.52,No
CUST-00642,Female,0,Yes,No,65,Yes,No,DSL,No internet service,Yes,No,Month-to-month,No,Bank transfer,99.87,6538.14,Yes
CUST-00643,Male,0,No,No,57,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,43.68,2517.66,Yes
CUST-00644,Female,0,Yes,Yes,69,Yes,Yes,DSL,No internet service,No,Yes,One year,Yes,Credit card,48.91,3356.62,No
CUST-00645,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No internet service,One year,No,Mailed check,80.1,4297.64,No
CUST-00646,Male,1,No,No,12,Yes,No phone service,DSL,No,No internet service,No,Two year,No,Credit card,88.28,1090.39,No
CUST-00647,Male,0,No,No,18,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,55.87,975.65,Yes
CUST-00648,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,78.32,2514.26,Yes
CUST-00649,Male,0,Yes,No,64,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,43.29,2771.36,No
CUST-00650,Male,0,No,No,59,No,No,No,No,No,No,One year,No,Bank transfer,99.07,5837.4,No
CUST-00651,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,119.2,1303.8,Yes
CUST-00652,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No,Two year,Yes,Bank transfer,89.23,3767.9,No
CUST-00653,Male,0,Yes,No,16,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.58,769.56,Yes
CUST-00654,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Electronic check,53.57,3578.71,Yes
CUST-00655,Male,0,No,No,28,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,21.11,637.92,Yes
CUST-00656,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Electronic check,83.99,4563.28,No
CUST-00657,Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card,79.2,427.3,Yes
CUST-00658,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No internet service,Two year,Yes,Credit card,115.37,4955.62,Yes
CUST-00659,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.02,197.8,Yes
CUST-00660,Female,0,No,No,59,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,113.16,6674.91,No
CUST-00661,Male,0,No,Yes,5,No,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,95.55,438.11,Yes
CUST-00662,Male,0,No,No,6,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,47.38,273.2,Yes
CUST-00663,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,No,One year,No,Bank transfer,19.68,890.1,Yes
CUST-00664,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Mailed check,92.12,5145.45,No
CUST-00665,Male,0,No,Yes,53,No,No,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,68.63,3645.25,Yes
CUST-00666,Female,1,No,Yes,45,No,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,116.11,5273.45,No
CUST-00667,Female,0,Yes,Yes,9,Yes,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,20.25,156.83,No
CUST-00668,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No,Mailed check,71.23,220.14,Yes
CUST-00669,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,98.46,6495.49,Yes
CUST-00670,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,98.56,2396.37,Yes
CUST-00671,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,86.55,5174.49,No
CUST-00672,Female,0,Yes,Yes,37,Yes,No,DSL,No internet service,No,No,Two year,Yes,Electronic check,58.23,2168.31,Yes
CUST-00673,Female,0,No,Yes,31,No,No phone service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,24.86,789.96,Yes
CUST-00674,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,No,One year,Yes,Electronic check,48.78,1120.73,No
CUST-00675,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Mailed check,84.42,3004.25,No
CUST-00676,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Mailed check,96.65,243.13,Yes
CUST-00677,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,101.37,1238.56,No
CUST-00678,Female,0,No,Yes,33,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Electronic check,96.96,3195.31,No
CUST-00679,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,Yes,Credit card,51.03,3242.28,No
CUST-00680,Female,0,No,No,7,Yes,No,DSL,No internet service,No,Yes,Month-to-month,No,Credit card,88.8,634.47,Yes
CUST-00681,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer,116.85,898.98,Yes
CUST-00682,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,31.92,906.52,Yes
CUST-00683,Female,0,Yes,No,17,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.6,1542.64,Yes
CUST-00684,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,59.82,2480.05,Yes
CUST-00685,Female,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Mailed check,40.95,1622.51,No
CUST-00686,Female,0,No,No,69,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Credit card,50.64,3465.74,No
CUST-00687,Male,0,No,Yes,32,Yes,No,DSL,Yes,No internet service,No,Month-to-month,Yes,Credit card,34.98,1150.23,No
CUST-00688,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,No,Two year,No,Credit card,101.16,5400.26,Yes
CUST-00689,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card,57.52,1963.76,Yes
CUST-00690,Female,0,No,No,55,No,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,113.64,6297.62,No
CUST-00691,Female,1,No,Yes,16,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.57,1857.31,Yes
CUST-00692,Male,1,Yes,No,9,Yes,No phone service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,116.51,1008.2,No
CUST-00693,Female,0,No,Yes,43,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.88,1452.16,Yes
CUST-00694,Female,0,No,No,1,Yes,No,DSL,No,No,No internet service,Month-to-month,No,Electronic check,53.33,15.19,Yes
CUST-00695,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer,49.66,621.46,No
CUST-00696,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,112.11,4490.15,Yes
CUST-00697,Female,1,Yes,No,1,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,26.82,12.74,Yes
CUST-00698,Female,0,No,No,18,Yes,Yes,No,No internet service,No,Yes,One year,No,Electronic check,78.04,1377.5,Yes
CUST-00699,Male,0,Yes,No,0,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,67.51,0.0,No
CUST-00700,Female,0,No,Yes,1,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,117.58,131.24,No
CUST-00701,Female,0,No,No,26,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,116.26,3063.73,Yes
CUST-00702,Male,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,Yes,Two year,No,Bank transfer,61.25,16.89,No
CUST-00703,Female,1,Yes,No,50,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,63.02,3125.42,No
CUST-00704,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.22,531.52,Yes
CUST-00705,Male,0,No,No,18,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,98.5,1821.73,Yes
CUST-00706,Female,1,No,No,12,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,28.22,356.77,Yes
CUST-00707,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,29.85,1358.21,Yes
CUST-00708,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card,89.88,4911.29,Yes
CUST-00709,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,No internet service,Two year,Yes,Electronic check,19.7,1383.47,No
CUST-00710,Male,0,No,No,55,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,86.45,4720.49,Yes
CUST-00711,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.13,1493.6,Yes
CUST-00712,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,One year,Yes,Bank transfer,98.19,4297.73,Yes
CUST-00713,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,93.44,5406.8,Yes
CUST-00714,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,36.59,1379.6,No
CUST-00715,Female,0,No,Yes,20,Yes,No phone service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,95.21,1904.14,No
CUST-00716,Male,0,Yes,Yes,54,Yes,No,DSL,No,No internet service,No internet service,Two year,No,Mailed check,98.6,5367.22,Yes
CUST-00717,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,Yes,No,One year,No,Mailed check,112.41,6344.29,No
CUST-00718,Female,0,Yes,Yes,40,No,No,DSL,No,No internet service,No internet service,Month-to-month,Yes,Credit card,91.89,3627.57,Yes
CUST-00719,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Two year,No,Credit card,106.5,7347.88,No
CUST-00720,Female,0,No,No,48,Yes,No,Fiber optic,No,No internet service,No,Two year,Yes,Bank transfer,83.02,4010.17,No
CUST-00721,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No internet service,No,No,Month-to-month,Yes,Mailed check,81.8,3474.73,No
CUST-00722,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,86.89,2998.38,Yes
CUST-00723,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.45,281.57,Yes
CUST-00724,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Credit card,41.31,2862.54,Yes
CUST-00725,Male,1,No,No,50,Yes,Yes,DSL,No internet service,No,No internet service,One year,Yes,Credit card,60.16,3036.57,No
CUST-00726,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No internet service,No,One year,No,Electronic check,78.53,4405.83,Yes
CUST-00727,Male,0,Yes,No,57,No,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,88.38,4991.05,Yes
CUST-00728,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card,64.58,2240.03,No
CUST-00729,Female,0,No,No,9,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,51.67,441.37,Yes
CUST-00730,Male,0,No,No,49,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,43.18,2153.79,No
CUST-00731,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,36.69,1360.59,Yes
CUST-00732,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,66.59,1218.66,Yes
CUST-00733,Female,0,No,No,12,Yes,No,No,No,Yes,No internet service,One year,No,Bank transfer,90.05,1104.74,No
CUST-00734,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,102.64,1809.51,Yes
CUST-00735,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card,53.22,2956.19,No
CUST-00736,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card,80.34,3569.52,Yes
CUST-00737,Male,1,Yes,No,59,No,Yes,Fiber optic,Yes,No internet service,No,Two year,Yes,Bank transfer,66.73,3892.99,No
CUST-00738,Male,0,Yes,Yes,67,No,No,No,Yes,No,No,Month-to-month,No,Credit card,116.56,7792.15,No
CUST-00739,Female,0,No,Yes,56,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,108.0,6035.97,Yes
CUST-00740,Male,0,No,Yes,53,Yes,No,No,No,No,No,One year,Yes,Bank transfer,107.99,5768.98,Yes
CUST-00741,Female,0,No,No,36,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,77.08,2761.97,Yes
CUST-00742,Female,0,Yes,Yes,36,Yes,No,No,No,No,No internet service,One year,Yes,Electronic check,62.56,2227.76,No
CUST-00743,Male,0,Yes,No,13,No,No,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,84.49,1110.34,Yes
CUST-00744,Male,0,Yes,No,43,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,34.28,1439.93,Yes
CUST-00745,Female,0,No,No,41,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,108.06,4442.97,Yes
CUST-00746,Male,0,Yes,No,0,No,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Credit card,45.67,0.0,Yes
CUST-00747,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,One year,No,Credit card,102.34,2274.62,No
CUST-00748,Male,1,No,No,63,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Electronic check,48.45,3060.23,No
CUST-00749,Female,0,Yes,Yes,27,No,No,DSL,Yes,No internet service,No internet service,One year,No,Bank transfer,71.25,1891.41,No
CUST-00750,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No,One year,No,Mailed check,96.77,334.05,No
CUST-00751,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.16,2321.28,No
CUST-00752,Female,0,No,No,59,Yes,Yes,DSL,No internet service,No,No internet service,Two year,Yes,Credit card,54.52,3241.14,No
CUST-00753,Female,0,No,No,17,Yes,No,No,No internet service,Yes,No,One year,Yes,Mailed check,108.56,1848.71,No
CUST-00754,Female,0,No,Yes,62,Yes,No,No,No,No,No internet service,One year,Yes,Electronic check,25.03,1588.39,No
CUST-00755,Female,0,No,No,60,Yes,No phone service,No,No,No,No internet service,Month-to-month,Yes,Credit card,103.84,6214.1,No
CUST-00756,Female,0,No,Yes,48,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,112.68,5422.53,Yes
CUST-00757,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No internet service,No,Two year,Yes,Bank transfer,75.44,3428.18,Yes
CUST-00758,Male,0,No,No,38,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,88.99,3339.39,Yes
CUST-00759,Male,1,No,No,5,Yes,No,Fiber optic,No internet service,No,No internet service,One year,Yes,Electronic check,105.87,563.7,No
CUST-00760,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.42,3277.68,No
CUST-00761,Female,0,No,No,24,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,107.64,2569.29,No
CUST-00762,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,55.97,3599.68,No
CUST-00763,Female,0,No,Yes,4,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,49.26,229.94,Yes
CUST-00764,Male,0,Yes,No,64,No,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,118.29,7534.95,Yes
CUST-00765,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,21.18,196.73,Yes
CUST-00766,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,No,Mailed check,50.6,1961.39,No
CUST-00767,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Two year,No,Bank transfer,64.77,2739.43,No
CUST-00768,Female,0,Yes,No,72,No,No,No,No,Yes,No internet service,Two year,No,Bank transfer,49.71,3583.44,No
CUST-00769,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No,No,Two year,No,Electronic check,46.78,226.61,No
CUST-00770,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card,55.81,191.36,Yes
CUST-00771,Male,0,Yes,No,0,Yes,No phone service,DSL,No,No,No internet service,Month-to-month,No,Bank transfer,58.6,8.47,Yes
CUST-00772,Male,0,No,No,55,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,25.3,1430.66,No
CUST-00773,Female,0,Yes,Yes,44,Yes,No phone service,Fiber optic,No,No,No,One year,Yes,Electronic check,97.07,4242.14,Yes
CUST-00774,Female,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No,No,Yes,One year,No,Bank transfer,35.16,2224.68,No
CUST-00775,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.18,87.37,No
CUST-00776,Male,1,Yes,No,21,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,Mailed check,78.22,1599.33,No
CUST-00777,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,86.2,6074.82,No
CUST-00778,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,One year,Yes,Bank transfer,95.55,5284.44,No
CUST-00779,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Electronic check,26.95,449.55,No
CUST-00780,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,35.52,894.11,Yes
CUST-00781,Male,0,Yes,No,47,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Credit card,36.6,1700.27,No
CUST-00782,Female,1,Yes,No,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.55,2335.22,No
CUST-00783,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Electronic check,108.75,3199.47,Yes
CUST-00784,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,90.06,5859.28,Yes
CUST-00785,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No internet service,No internet service,Two year,Yes,Credit card,50.1,462.27,No
CUST-00786,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,105.02,7391.21,No
CUST-00787,Female,0,Yes,Yes,58,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,86.32,4994.64,No
CUST-00788,Female,1,No,No,50,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,88.22,4385.79,Yes
CUST-00789,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer,115.65,932.31,Yes
CUST-00790,Female,0,No,No,53,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,114.94,6082.82,Yes
CUST-00791,Female,1,Yes,No,61,Yes,No,Fiber optic,No internet service,No,No internet service,Two year,No,Electronic check,57.34,3464.1,Yes
CUST-00792,Male,0,Yes,No,8,Yes,No phone service,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,82.86,624.74,Yes
CUST-00793,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,38.61,331.43,Yes
CUST-00794,Male,1,Yes,Yes,23,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,60.02,1333.88,Yes
CUST-00795,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,45.89,1746.57,Yes
CUST-00796,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Mailed check,55.47,371.25,Yes
CUST-00797,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,86.89,2050.45,No
CUST-00798,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,39.45,2603.32,Yes
CUST-00799,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,36.39,351.56,Yes
CUST-00800,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Credit card,56.69,1331.18,No
CUST-00801,Female,1,Yes,No,58,Yes,No,No,No,No,No,Month-to-month,No,Credit card,28.01,1618.17,No
